sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
Ὁ δὲ Ὀτάνης παραλαβὼν Ἀσπαθίνην καὶ Γωβρύην , Περσέων τε πρώτους ἐόντας καὶ ἑωυτῷ ἐπιτηδεοτάτους ἐς πίστιν , ἀπηγήσατο πᾶν τὸ πρῆγμα .	O O B-PERSON O B-PERSON O B-PERSON O B-NORP O O O O O O O O O O O O O O	4262	{'B-PERSON': ['Ὀτάνης', 'Ἀσπαθίνην', 'Γωβρύην'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['Ὀτάνης', 'Ἀσπαθίνην', 'Γωβρύην']}	{'B-PERSON': ['Ὀτάνης', 'Ἀσπαθίνην', 'Γωβρύην'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['Ὁ δὲ Ὀτάνης', 'Ἀσπαθίνην', 'Γωβρύην', 'Ὁ δὲ Ὀτάνης'], 'B-LOC': ['Περσέων']}
Οἱ δὲ καὶ αὐτοὶ ἄρα ὑπώπτευον οὕτω τοῦτο ἔχειν , ἀνενείκαντος δὲ τοῦ Ὀτάνεω τοὺς λόγους ἐδέξαντο .	O O O O O O O O O O O O O B-PERSON O O O O	4263	{'B-PERSON': ['Ὀτάνεω']}	{'B-PERSON': ['Ὀτάνεω']}	{'B-PERSON': ['Ὀτάνεω']}	{'B-PERSON': ['Ὀτάνεω']}
Καὶ ἔδοξέ σφι ἕκαστον ἄνδρα Περσέων προσεταιρίσασθαι τοῦτον ὅτεῳ πιστεύει μάλιστα .	O O O O O B-NORP O O O O O O	4264	{'B-NORP': ['Περσέων']}	{'B-NORP': ['Περσέων']}	{'B-NORP': ['Περσέων']}	{'B-PERSON': ['ἕκαστον ἄνδρα'], 'B-NORP': ['Περσέων']}
Ὀτάνης μέν νυν ἐσάγεται Ἰνταφρένεα , Γωβρύης δὲ Μεγάβυζον , Ἀσπαθίνης δὲ Ὑδάρνεα .	B-PERSON O O O B-PERSON O B-PERSON O B-PERSON O B-PERSON O B-PERSON O	4265	{'B-PERSON': ['Ὀτάνης', 'Ἰνταφρένεα', 'Γωβρύης', 'Μεγάβυζον', 'Ἀσπαθίνης', 'Ὑδάρνεα']}	{'B-PERSON': ['Ὀτάνης', 'Γωβρύης', 'Ἀσπαθίνης', 'Ἰνταφρένεα', 'Μεγάβυζον', 'Ὑδάρνεα']}	{'B-PERSON': ['Ὀτάνης', 'Γωβρύης', 'Ἀσπαθίνης'], 'B-LOC': ['Ἰνταφρένεα', 'Μεγάβυζον', 'Ὑδάρνεα']}	{'B-PERSON': ['Ὀτάνης', 'Γωβρύης', 'Ἀσπαθίνης'], 'B-LOC': ['Ἰνταφρένεα', 'Μέγαβυζον', 'Ὑδάρνεα']}
Γεγονότων δὲ τούτων ἓξ παραγίνεται ἐς τὰ Σοῦσα Δαρεῖος ὁ Ὑστάσπεος ἐκ Περσέων ἥκων ·	O O O O O O O B-LOC B-PERSON O B-PERSON O B-NORP O O	4266	{'B-LOC': ['Σοῦσα'], 'B-PERSON': ['Δαρεῖος', 'Ὑστάσπεος'], 'B-NORP': ['Περσέων']}	{'B-LOC': ['Σοῦσα'], 'B-PERSON': ['Δαρεῖος', 'Ὑστάσπεος'], 'B-NORP': ['Περσέων']}	{'B-LOC': ['Σοῦσα'], 'B-PERSON': ['Δαρεῖος', 'Ὑστάσπεος'], 'B-NORP': ['Περσέων']}	{'B-PERSON': ['Δαρεῖος', 'Ὑστάσπεος']}
τούτων γὰρ δὴ ἦν οἱ ὁ πατὴρ ὕπαρχος .	O O O O O O O O O	4267	{}	{'B-PERSON': ['ὁ', 'πατήρ']}	{}	{'B-PERSON': ['ὁ πατὴρ', 'ὕπαρχος']}
Ἐπεὶ ὦν οὗτος ἀπίκετο , τοῖσι ἓξ τῶν Περσέων ἔδοξε καὶ Δαρεῖον προσεταιρίσασθαι .	O O O O O O O O B-NORP O O B-PERSON O O	4268	{'B-NORP': ['Περσέων'], 'B-PERSON': ['Δαρεῖον']}	{'B-PERSON': ['Δαρεῖον'], 'B-NORP': ['Περσέων']}	{'B-NORP': ['Περσέων'], 'B-PERSON': ['Δαρεῖον']}	{'B-PERSON': ['Ἐπεὶ', 'ὦν', 'οὗτος', 'ἀπίκετο'], 'B-NORP': ['Περσέων'], 'B-ORG': ['Δαρεῖον']}
Συνελθόντες δὲ οὗτοι ἐόντες ἑπτὰ ἐδίδοσαν σφίσι λόγους [ καὶ πίστις ] .	O O O O O O O O O O O O O	4269	{'O': ['Συνελθόντες', 'δὲ', 'οὗτοι', 'ἐόντες', 'ἑπτὰ', 'ἐδίδοσαν', 'σφίσι', 'λόγους', '[', 'καὶ', 'πίστι	{'B-PERSON': ['Συνελθόντες']}	{}	{'B-PERSON': ['οὗτοι', 'ἑπτὰ']}
Ἐπείτε δὲ ἐς Δαρεῖον ἀπίκετο γνώμην ἀποφαίνεσθαι , ἔλεγέ σφι τάδε ·	O O O B-PERSON O O O O O O O O	4270	{'B-PERSON': ['Δαρεῖον']}	{'B-PERSON': ['Δαρεῖον']}	{'B-PERSON': ['Δαρεῖον']}	{'B-PERSON': ['Δαρεῖον']}
» Ἐγὼ ταῦτα ἐδόκεον μὲν αὐτὸς μοῦνος ἐπίστασθαι , ὅτι τε ὁ μάγος εἴη ὁ βασιλεύων καὶ Σμέρδις ὁ Κύρου τετελεύτηκε ·	O O O O O O O O O O O O O O O O O B-PERSON O B-PERSON O O	4271	{'B-PERSON': ['Σμέρδις', 'Κύρου']}	{'B-PERSON': ['Σμέρδις', 'Κύρου']}	{'B-PERSON': ['Σμέρδις', 'Κύρου'], 'B-ORG': ['μάγος'], 'B-LOC': ['Ἐγὼ']}	{'B-PERSON': ['Ἐγὼ', 'ὁ μάγος', 'Σμέρδις']}
καὶ αὐτοῦ τούτου εἵνεκεν ἥκω σπουδῇ ὡς συστήσων ἐπὶ τῷ μάγῳ θάνατον .	O O O O O O O O O O O O O	4272	{}	{'B-PERSON': ['μάγῳ']}	{}	{'B-PERSON': ['ἥκω', 'ἐγώ'], 'B-ORG': ['μάγος']}
Ἐπείτε δὲ συνήνεικε ὥστε καὶ ὑμέας εἰδέναι καὶ μὴ μοῦνον ἐμέ , ποιέειν αὐτίκα μοι δοκέει καὶ μὴ ὑπερβάλλεσθαι ·	O O O O O O O O O O O O O O O O O O O O	4273	{}	{}	{}	{'B-PERSON': ['ἐμέ', 'ὑμέας']}
οὐ γὰρ ἄμεινον .	O O O O	4274		{}	{}	{'B-LOC': ['οὐ'], 'B-ORG': ['γὰρ'], 'B-ORG': ['ἄμεινον']}
« Εἶπε πρὸς ταῦτα ὁ Ὀτάνης ·	O O O O O B-PERSON O	4275	{'B-PERSON': ['Ὀτάνης']}	{'B-PERSON': ['Ὀτάνης']}	{'B-PERSON': ['Ὀτάνης']}	{'B-PERSON': ['ὁ Ὀτάνης']}
» Ὦ παῖ Ὑστάσπεος , εἶς τε πατρὸς ἀγαθοῦ καὶ ἐκφαίνειν ἔοικας σεωυτὸν ἐόντα τοῦ πατρὸς οὐδὲν ἥσσω .	O O O B-PERSON O O O O O O O O O O O O O O O	4276	{'B-PERSON': ['Ὑστάσπεος']}	{'B-PERSON': ['Ὑστάσπεος']}	{'B-PERSON': ['Ὑστάσπεος']}	{'B-PERSON': ['Ὑστάσπεος', 'παῖ']}
Τὴν μέντοι ἐπιχείρησιν ταύτην μὴ οὕτω συντάχυνε ἀβούλως , ἀλλ' ἐπὶ τὸ σωφρονέστερον αὐτὴν λάμβανε ·	O O O O O O O O O O O O O O O O	4277	{}	{}	{}	{'B-PERSON': ['ἀβούλως', 'σωφρονέστερον']}
δεῖ γὰρ πλέονας γενομένους οὕτως ἐπιχειρέειν .	O O O O O O O	4278	{}	{}	{}	{'B-PERSON': ['δεῖ', 'γὰρ', 'πλέονας', 'γενομένους', 'οὕτως', 'ἐπιχειρέειν']}
« Λέγει πρὸς ταῦτα Δαρεῖος ·	O O O O B-PERSON O	4279	{'B-PERSON': ['Δαρεῖος']}	{'B-PERSON': ['Δαρεῖος']}	{'B-PERSON': ['Δαρεῖος']}	{'B-PERSON': ['Δαρεῖος']}
» Ἄνδρες οἱ παρεόντες , τρόπῳ τῷ εἰρημένῳ ἐξ Ὀτάνεω εἰ χρήσεσθε , ἐπίστασθε ὅτι ἀπολέεσθε κάκιστα ·	O O O O O O O O O B-PERSON O O O O O O O O	4280	{'B-PERSON': ['Ὀτάνεω']}	{'B-PERSON': ['Ὀτάνεω']}	{'B-LOC': ['Ὀτάνεω']}	{'B-PERSON': ['Ἄνδρες', 'οἱ παρεόντες'], 'B-LOC': ['Ὀτάνεω']}
ἐξοίσει γάρ τις πρὸς τὸν μάγον , ἰδίῃ περιβαλλόμενος ἑωυτῷ κέρδεα .	O O O O O O O O O O O O	4281	{}	{'B-PERSON': ['μάγον']}	{}	{'B-PERSON': ['ἐξοίσει', 'ἀπάνθρωπος']}
Μάλιστα μέν νυν ὠφείλετε ἐπ' ὑμέων αὐτῶν βαλλόμενοι ποιέειν ταῦτα ·	O O O O O O O O O O O	4282	{}	{}	{}	{'B-PERSON': ['Μάλιστα', 'μέν', 'νυν', 'ὠφείλετε', 'ἐπ', 'ὑμέων', 'αὐτῶν', 'βαλλόμενοι', 'ποιέειν', 'ταῦτα']}
ἐπείτε δὲ ὑμῖν ἀναφέρειν ἐς πλέονας ἐδόκεε καὶ ἐμοὶ ὑπερέθεσθε , ἢ ποιέωμεν σήμερον ἢ ἴστε ὑμῖν ὅτι ἢν ὑπερπέσῃ ἡ νῦν ἡμέρη , ὡς οὐκ ἄλλος φθὰς ἐμέο κατήγορος ἔσται , ἀλλά σφεα αὐτὸς ἐγὼ κατερέω πρὸς τὸν μάγον .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	4283	{'B-PERSON': ['ἐμέο']}	{'B-PERSON': ['ἐμέο', 'ἐγὼ']}	{'O': ['ἡμέρη', 'ὑμῖν', 'ἐγὼ', 'ὁ', 'μάγον']}	{'B-PERSON': ['ἐγὼ', 'ἐμέο', 'ἐγὼ']}
« Λέγει πρὸς ταῦτα ὁ Ὀτάνης , ἐπειδὴ ὥρα σπερχόμενον Δαρεῖον ·	O O O O O B-PERSON O O O O B-PERSON O	4284	{'B-PERSON': ['Ὀτάνης', 'Δαρεῖον']}	{'B-PERSON': ['Ὀτάνης', 'Δαρεῖον']}	{'B-PERSON': ['Ὀτάνης', 'Δαρεῖον']}	{'B-PERSON': ['Ὁ Ὀτάνης']}
» Ἐπείτε ἡμέας συνταχύνειν ἀναγκάζεις καὶ ὑπερβάλλεσθαι οὐκ ἐᾷς , ἴθι ἐξηγέο αὐτὸς ὅτεῳ τρόπῳ πάριμεν ἐς τὰ βασιλήια καὶ ἐπιχειρήσομεν αὐτοῖσι .	O O O O O O O O O O O O O O O O O O O O O O O	4285	{'B-LOC': ['βασιλήια']}	{'B-LOC': ['βασιλήια']}	{}	{'B-PERSON': ['ἡμέας', 'αὐτὸς']}
Φυλακὰς γὰρ δὴ διεστεώσας οἶδάς κου καὶ αὐτός , εἰ μὴ ἰδών , ἀλλ' ἀκούσας ·	O O O O O O O O O O O O O O O O	4286	{}	{}	{}	{'B-PERSON': ['οἶδάς', 'αὐτός']}
τὰς τέῳ τρόπῳ περήσομεν ; « Ἀμείβεται Δαρεῖος τοῖσδε ·	O O O O O O O B-PERSON O O	4287	{'B-PERSON': ['Δαρεῖος']}	{'B-PERSON': ['Δαρεῖος']}	{'B-PERSON': ['Δαρεῖος']}	{'B-LOC': ['τέῳ'], 'B-PERSON': ['Δαρεῖος']}
» Ὀτάνη , ἦ πολλά ἐστι τὰ λόγῳ μὲν οὐκ οἷά τε δηλῶσαι , ἔργῳ δέ ·	O B-PERSON O O O O O O O O O O O O O O O	4288	{'B-PERSON': ['	{'B-PERSON': ['Ὀτάνη']}	{'B-LOC': ['Ὀτάνη']}	{'B-PERSON': ['Ὀτάνη']}
ἄλλα δ' ἐστὶ τὰ λόγῳ μὲν οἷά τε , ἔργον δὲ οὐδὲν ἀπ ' αὐτῶν λαμπρὸν γίνεται .	O O O O O O O O O O O O O O O O O O	4289	{'B-WORK': ['λόγῳ']}	{}	{}	{'B-PERSON': ['ἄλλα', 'ἔργον']}
Ὑμεῖς δὲ ἴστε φυλακὰς τὰς κατεστεώσας ἐούσας οὐδὲν χαλεπὰς παρελθεῖν .	O O O O O O O O O O O	4290	{}	{'B-PERSON': ['Ὑμεῖς']}	{}	{'B-LOC': ['Ἑλλάς']}
Τοῦτο μὲν γὰρ ἡμέων ἐόντων τοιῶνδε οὐδεὶς ὅστις οὐ παρήσει , τὰ μέν κου καταιδεόμενος ἡμέας , τὰ δέ κου καὶ δειμαίνων ·	O O O O O O O O O O O O O O O O O O O O O O O	4291	{}	{}	{}	{'B-PERSON': ['ἡμέων', 'ἡμέας', 'ἡμέας']}
τοῦτο δὲ ἔχω αὐτὸς σκῆψιν εὐπρεπεστάτην τῇ πάριμεν , φὰς ἄρτι τε ἥκειν ἐκ Περσέων καὶ βούλεσθαί τι ἔπος παρὰ τοῦ πατρὸς σημῆναι τῷ βασιλέϊ.	O O O O O O O O O O O O O O B-NORP O O O O O O O O O O	4292	{'B-NORP': ['Περσέων'], 'B-PERSON': ['πατρὸς'], 'B-PERSON': ['βασιλέϊ']}	{'B-PERP': ['Περσέων']}	{'B-NORP': ['Περσέων']}	{'B-PERSON': ['ἔχω', 'ἥκειν', 'βούλεσθαί'], 'B-LOC': ['Περσέων', 'πάριμεν']}
Ἔνθα γάρ τι δεῖ ψεῦδος λέγεσθαι , λεγέσθω .	O O O O O O O O O	4293	{}	{}	{}	{'B-LOC': ['Ἔνθα'], 'B-PERSON': ['γάρ'], 'B-ORG': ['τι'], 'B-ORG': ['ψεῦδος'], 'B-ORG': ['λέγεσθαι'], 'B-ORG': ['λέγέσθω']}
Τοῦ γὰρ αὐτοῦ γλιχόμεθα οἵ τε ψευδόμενοι καὶ οἱ τῇ ἀληθείῃ διαχρεώμενοι ·	O O O O O O O O O O O O O	4294	{}	{}	{}	{'B-PERSON': ['αὐτοῦ'], 'B-ORG': ['ἀληθείῃ']}
οἱ μέν γε ψεύδονται τότε ἐπεάν τι μέλλωσι τοῖσι ψεύδεσι πείσαντες κερδήσεσθαι , οἱ δ' ἀληθίζονται ἵνα τι τῇ ἀληθείη ἐπισπάσωνται κέρδος καί τις μᾶλλόν σφι ἐπιτράπηται .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O	4295		{}	{}	{'B-PERSON': ['ψεύδονται', 'ἀληθίζονται'], 'B-NORP': ['Ἕλληνες']}
Οὕτω οὐ ταὐτὰ ἀσκέοντες τὠυτοῦ περιεχόμεθα .	O O O O O O O	4296	{}	{}	{}	{'B-LOC': ['ὕτω', 'οὐ'], 'B-PERSON': ['ἀσκέοντες'], 'B-LOC': ['τὠυτοῦ'], 'B-PERSON': ['περιεχόμεθα']}
Εἰ δὲ μηδὲν κερδήσεσθαι μέλλοιεν , ὁμοίως ἂν ὅ τε ἀληθιζόμενος ψευδὴς εἴη καὶ ὁ ψευδόμενος ἀληθής .	O O O O O O O O O O O O O O O O O O	4297	{}	{}	{}	{'B-PERSON': ['ἀληθιζόμενος', 'ψευδόμενος']}
Ὃς ἂν μέν νυν τῶν πυλουρῶν ἑκὼν παρίῃ , αὐτῷ οἱ ἄμεινον ἐς χρόνον ἔσται ·	O O O O O O O O O O O O O O O O	4298	{}	{'B-PERSON': ['Ὃς']}	{}	{'B-PERSON': ['Ὃς', 'αὐτῷ']}
ὃς δ' ἂν ἀντιβαίνειν πειρᾶται , διαδεικνύσθω ἐνθαῦτα ἐὼν πολέμιος , καὶ ἔπειτα ὠσάμενοι ἔσω ἔργου ἐχώμεθα .	O O O O O O O O O O O O O O O O O O	4299	{}	{}	{'B-NORP': ['πολέμιος']}	{'B-PERSON': ['ὃς', 'ἂν ἀντιβαίνειν πειρᾶται', 'ἐὼν', 'ἔσω'], 'B-ORG': ['ἐὼν']}
« Λέγει Γωβρύης μετὰ ταῦτα ·	O O B-PERSON O O O	4300	{'B-PERSON': ['Γωβρύης']}	{'B-PERSON': ['Γωβρύης']}	{'B-PERSON': ['Γωβρύης']}	{'B-PERSON': ['Γωβρύης']}
» Ἄνδρες φίλοι , ἡμῖν κότε κάλλιον παρέξει ἀνασώσασθαι τὴν ἀρχήν , ἢ εἴ γε μὴ οἷοί τε ἐσόμεθα αὐτὴν ἀναλαβεῖν , ἀποθανεῖν ; ὅτε γε ἀρχόμεθα μὲν ἐόντες Πέρσαι ὑπὸ Μήδου ἀνδρὸς μάγου [ τε ] , καὶ τούτου ὦτα οὐκ ἔχοντος ·	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NORP O B-NORP O O O O O O O O O O O O	4301	{'B-NORP': ['Πέρσαι'], 'B-NORP': ['Μήδου']}	{'B-PERP': ['Πέρσαι'], 'B-NORP': ['Μήδου']}	{'B-NORP': ['Πέρσαι'], 'B-ORG': ['Μήδου'], 'B-PERSON': ['ἀνδρὸς'] }	{'B-PERSON': ['Ἄνδρες', 'φίλοι', 'ἡμῖν', 'ἡμῖν', 'ἡμῖν', 'ἡμῖν', 'ἡμῖν', 'ἡμῖν', 'ἡμ
ὅσοι τε ὑμέων Καμβύσῃ νοσέοντι παρεγένοντο , πάντως κου μέμνησθε τὰ ἐπέσκηψε Πέρσῃσι τελευτῶν τὸν βίον μὴ πειρωμένοισι ἀνακτᾶσθαι τὴν ἀρχήν ·	O O O B-PERSON O O O O O O O O B-NORP O O O O O O O O O	4302	{'B-PERSON': ['Καμβύσῃ'], 'B-NORP': ['Πέρσῃσι']}	{'B-PERSON': ['Καμβύσῃ']}	{'B-NORP': ['Πέρσῃσι']}	{'B-PERSON': ['Καμβύσῃ', 'Πέρσῃσι']}
τὰ τότε οὐκ ἐνεδεκόμεθα , ἀλλ' ἐπὶ διαβολῇ ἐδοκέομεν εἰπεῖν Καμβύσην .	O O O O O O O O O O B-PERSON O	4303	{'B-PERSON': ['Καμβύσην']}	{'B-PERSON': ['Καμβύσην']}	{'B-PERSON': ['Καμβύσην']}	{'B-LOC': ['Καμβύσην']}
Νῦν ὦν τίθεμαι ψῆφον πείθεσθαι Δαρείῳ καὶ μὴ διαλύεσθαι ἐκ τοῦ συλλόγου τοῦδε ἄλλ ' ἢ ἰόντας ἐπὶ τὸν μάγον ἰθέως .	O O O O O B-PERSON O O O O O O O O O O O O O O O O	4304	{'B-PERSON': ['Δαρείῳ'], 'B-EVENT': ['συλλόγου', 'μάγον']}	{'B-PERSON': ['Δαρείῳ']}	{'B-PERSON': ['Δαρείῳ']}	{'B-PERSON': ['Δαρείῳ'], 'B-LOC': ['ἄλλ '], 'B-ORG': ['ἡσύλλογος τοῦδε'], 'B-LOC': ['ἰόντας ἐπὶ τὸν μάγον']}
« Ταῦτα εἶπε Γωβρύης , καὶ πάντες ταύτῃ αἴνεον .	O O O B-PERSON O O O O O O	4305	{'B-PERSON': ['Γωβρύης']}	{'B-PERSON': ['Γωβρύης']}	{'B-PERSON': ['Γωβρύης']}	{'B-PERSON': ['Γωβρύης']}
Ἐν ᾧ δὲ οὗτοι ταῦτα ἐβουλεύοντο , ἐγίνετο κατὰ συντυχίην τάδε .	O O O O O O O O O O O O	4306	{}	{}	{}	{'B-LOC': ['Ἐν ᾧ δὲ οὗτοι ταῦτα ἐβουλεύοντο', 'ἐγίνετο κατὰ συντυχίην'], 'B-PERSON': ['οὗτοι']}
Τοῖσι μάγοισι ἔδοξε βουλευομένοισι Πρηξάσπεα φίλον προσθέσθαι , ὅτι τε ἐπεπόνθεε πρὸς Καμβύσεω ἀνάρσια , ὅς οἱ τὸν παῖδα τοξεύσας ἀπολωλέκεε , καὶ διότι μοῦνος ἠπίστατο τὸν Σμέρδιος τοῦ Κύρου θάνατον αὐτοχειρίῃ μιν ἀπολέσας , πρὸς δ' ἔτι ἐόντα ἐν αἴνῃ μεγίστῃ τὸν Πρηξάσπεα ἐν Πέρσῃσι .	O O O O B-PERSON O O O O O O O B-PERSON O O O O O O O O O O O O O O B-PERSON O B-PERSON O O O O O O O O O O O O O B-PERSON O B-NORP O	4307	{'B-PERSON': ['Πρηξάσπεα', 'Καμβύσεω', 'Σμέρδιος', 'Κύρου', 'Πρηξάσπεα'], 'B-NORP': ['Πέρσῃσι']}	{'B-PERSON': ['Πρηξάσπεα', 'Καμβύσεω', 'Σμέρδιος', 'Κύρου']}	{'B-PERSON': ['Πρηξάσπεα', 'Σμέρδιος', 'Κύρου'], 'B-NORP': ['Πέρσῃσι'], 'B-ORG': ['Καμβύσεω']}	{'B-PERSON': ['Πρηξάσπεα', 'Καμβύσεω', 'Σμέρδιος'], 'B-LOC': ['Πέρσῃσι']}
Τούτων δή μιν εἵνεκεν καλέσαντες φίλον προσεκτῶντο πίστι τε λαβόντες καὶ ὁρκίοισι ἦ μὲν ἕξειν παρ' ἑωυτῷ μηδ ' ἐξοίσειν μηδενὶ ἀνθρώπων τὴν ἀπὸ σφέων ἀπάτην ἐς Πέρσας γεγονυῖαν , ὑπισχνεόμενοι τὰ πάντα οἱ μύρια δώσειν .	O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NORP O O O O O O O O O	4308	{'B-NORP': ['Πέρσας']}	{'B-PERP': ['Πέρσας']}	{'B-NORP': ['Πέρσας']}	{'B-PERSON': ['Τούτων', 'φίλον', 'προσεκτῶντο', 'λαβόντες', 'ἀνθρώπων', 'Πέρσας']}
Ὑποδεκομένου δὲ τοῦ Πρηξάσπεος ποιήσειν ταῦτα , ὡς ἀνέπεισάν μιν οἱ μάγοι , δεύτερα προσέφερον , αὐτοὶ μὲν φάμενοι Πέρσας πάντας συγκαλέειν ὑπὸ τὸ βασιλήιον τεῖχος , κεῖνον δ' ἐκέλευον ἀναβάντα ἐπὶ πύργον ἀγορεῦσαι ὡς ὑπὸ τοῦ Κύρου Σμέρδιος ἄρχονται καὶ ὑπ' οὐδενὸς ἄλλου .	O O O B-PERSON O O O O O O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O O B-PERSON B-PERSON O O O O O O	4309	{'B-PERSON': ['Πρηξάσπεος', 'Κύρου', 'Σμέρδιος'], 'B-NORP': ['Πέρσας']}	{'B-PERSON': ['Πρηξάσπεος', 'Κύρου', 'Σμέρδιος']}	{'B-PERSON': ['Πρηξάσπεος', 'Κύρου'], 'B-NORP': ['Πέρσας']}	{'B-LOC': ['Πέρσας', 'βασιλήιον'], 'B-PERSON': ['Πρηξάσπεος', 'Κύρου', 'Σμέρδιος']}
Ταῦτα δὲ οὕτω ἐνετέλλοντο ὡς πιστοτάτου δῆθεν ἐόντος αὐτοῦ ἐν Πέρσῃσι , καὶ πολλάκις τε ἀποδεξαμένου γνώμην ὡς περιείη ὁ Κύρου Σμέρδις καὶ ἐξαρνησαμένου τὸν φόνον αὐτοῦ.	O O O O O O O O O O B-NORP O O O O O O O O O B-PERSON B-PERSON O O O O O	4310	{'B-NORP': ['Πέρσῃσι'], 'B-PERSON': ['Κύρου', 'Σμέρδις']}	{'B-PERSON': ['αὐτοῦ', 'Κύρου', 'Σμέρδις', 'αὐτοῦ'], 'B-LOC': ['Πέρσῃσι']}	{'B-LOC': ['Πέρσῃσι'], 'B-PERSON': ['Κύρου', 'Σμέρδις']}	{'B-LOC': ['Πέρσῃσι'], 'B-PERSON': ['Κύρου', 'Σμέρδις']}
Φαμένου δὲ καὶ ταῦτα ἑτοίμου εἶναι ποιέειν τοῦ Πρηξάσπεος , συγκαλέσαντες Πέρσας οἱ μάγοι ἀνεβίβασαν αὐτὸν ἐπὶ πύργον καὶ ἀγορεύειν ἐκέλευον .	O O O O O O O O O O O B-NORP O O O O O O O O O O	4311	{'B-PERSON': ['Πρηξάσπεος', 'μάγοι', 'Πέρσας']}	{'B-PERP': ['Πέρσας'], 'B-PERSON': ['Πρηξάσπεος']}	{'B-PERSON': ['Πρηξάσπεος'], 'B-NORP': ['Πέρσας'], 'B-ORG': ['μάγοι']}	{'B-PERSON': ['Φαμένου', 'Πρηξάσπεος', 'μάγοι'], 'B-LOC': ['Πύργον']}
