sentence	gold	id
ततस्तयोः क्लियपानामा प्रत्युवाच यिरूशालमपुरेऽधुना यान्यघटन्त त्वं केवलविदेशी किं तद्वृत्तान्तं न जानासि?	"""""""And the one of them, whose name was Cleopas, answering said unto him, Art thou only a stranger in Jerusalem, and hast not known the things which are come to pass therein these days?"""""""	2017
अन्ते Finish  गण्डं नुदन्तु ।	"""Lastly, click on Finish button."""	2018
अस्माकं शरीरस्य आंतरिक तथा बाह्यस्वच्छताया: बहव: प्रविधय: सन्ति।	There are various ways to help us in protecting our external and internal body parts.	2019
रामस्य अयोध्या प्रत्यागमनम्।	Rama rolling over Ayodhya.	2020
स्तराणां पुनर्नामकरणम् एव मम अग्रिमकार्यम् अस्ति । अतः यस्य स्तरस्य विषये कार्यं कुर्वन् अस्मि तद्विषयक-कल्पनां प्राप्तुं शक्नोमि।	"""The next thing that I am going do is to rename these layers, So that I can get an idea about which layer I am working on."""	2021
जलंधरबन्ध: - चिबुकेन ताल:	Jalandhara Bandha - Chin Lock	2022
"""जावा प्रोग्राम इत्यस्य कम्पैल अपि च रन करणम्,"""	To compile and run a Java program.	2023
अतः नारीशब्दः 'ई' कारान्त: |	Therefore the word Naarii is “ii” ending.	2024
अपि च वयं cout तथा cin फ़ङ्क्षन् प्रति परिवर्तितवन्तः ।	And we have changed the cout and cin function.	2025
"""पश्यामः यत्, Animal interface  इत्यस्य सर्वाणि मेथड्स्, नाम - talk(), see() अपि च  move() इतीमानि क्लास् मध्ये इम्प्लिमेण्ट् जातानि ।"""	"""We can see that all the methods of the Animal interface- talk(), see() and move() are implemented inside this class."""	2026
तदैताः सर्व्वाः कथाः श्रुत्वा लोभिफिरूशिनस्तमुपजहसुः।	"""""""And the Pharisees also, who were covetous, heard all these things: and they derided him."""""""	2027
पश्चात् वयं  database ईत्येतत्  प्रति सम्पर्कनिर्माणं कुर्मः ।	Then we create a connection to the database.	2028
